0,12,1,1,0.62213,0.62213,0,0,0
0,12,1,1,0.066483,0.066483,1,4.9271,4.9271
0,12,1,2,1.1557,0.57787,0,0,0
0,12,1,3,2.3635,0.78782,0,0,NaN
0,12,1,3,2.2338,0.7446,0,0,NaN
0,12,1,2,0.39699,0.1985,0,0,0
0,12,1,1,0.4785,0.4785,0,0,0
0,12,1,2,1.5266,0.76329,0,0,0
0,12,1,1,0.40241,0.40241,0,0,0
0,12,1,4,2.0679,0.51699,0,0,0
0,12,1,3,2.0008,0.66695,0,0,0
0,12,1,0,0,0,0,0,0
0,12,1,1,0.4756,0.4756,0,0,0
0,12,1,2,1.2423,0.62114,0,0,0
0,12,1,3,2.252,0.75066,0,0,NaN
0,12,1,1,0.82765,0.82765,0,0,0
0,12,1,2,1.9888,0.99441,0,0,NaN
0,12,1,3,1.7945,0.59815,0,0,0
0,12,1,1,0.58977,0.58977,0,0,0
0,12,1,1,0.58689,0.58689,0,0,0
0,12,1,1,0.82945,0.82945,0,0,0
0,12,1,2,1.0284,0.51422,0,0,0
0,12,1,0,0,0,0,0,0
0,12,1,1,0.80405,0.80405,0,0,0
0,12,1,1,0.48427,0.48427,0,0,0
0,12,1,1,0.63461,0.63461,0,0,0
0,12,1,3,NaN,NaN,0,0,NaN
0,12,1,1,0.34623,0.34623,0,0,0
0,14,1,0,0,0,0,0,0
0,14,1,1,0.23982,0.23982,0,0,0
0,14,1,0,0,0,0,0,0
0,14,1,0,0,0,0,0,0
0,14,1,1,1.0316,1.0316,0,0,NaN
0,14,1,1,0.5933,0.5933,0,0,0
0,14,1,0,0,0,0,0,0
0,14,1,1,0.20401,0.20401,0,0,0
0,14,1,0,0,0,0,0,0
0,14,1,0,0,0,0,0,0
0,14,1,1,0.36612,0.36612,0,0,0
0,14,1,1,0.43589,0.43589,NaN,NaN,7.0213
0,14,1,0,0,0,0,0,0
0,14,1,1,0.45054,0.45054,0,0,0
0,14,1,1,0.39122,0.39122,0,0,0
0,14,1,0,0,0,0,0,0
0,14,1,0,0,0,0,0,0
0,14,1,1,0.44565,0.44565,0,0,0
0,14,1,1,0.26264,0.26264,0,0,0
0,14,1,2,0.8949,0.44745,0,0,0
0,14,1,2,0.9755,0.48775,0,0,0
0,14,1,3,1.797,0.59902,0,0,0
0,14,1,2,2.6151,1.3076,1,3.1848,3.1848
0,14,1,0,0,0,0,0,0
0,14,1,1,0.28001,0.28001,0,0,0
0,14,1,2,0.49265,0.24633,0,0,0
0,14,1,1,0.45292,0.45292,0,0,0
0,14,1,2,1.1791,0.58954,0,0,NaN
0,14,1,1,0.24019,0.24019,0,0,0
0,14,1,0,0,0,0,0,0
0,14,1,1,0.38595,0.38595,0,0,0
0,14,1,1,0.23221,0.23221,0,0,0
0,14,1,1,0.85345,0.85345,0,0,0
0,14,1,1,0.35733,0.35733,0,0,0
0,14,1,0,0,0,0,0,0
0,14,1,0,0,0,0,0,0
0,14,1,0,0,0,0,0,0
0,14,1,0,0,0,0,0,0
0,14,1,2,0.65969,0.32985,0,0,0
0,14,1,1,0.21526,0.21526,0,0,0
0,19,1,4,1.4358,0.35895,NaN,14.978,4.9926
0,19,1,5,NaN,0.96313,2,14.407,7.2036
0,19,1,0,0,0,0,0,0
0,19,1,3,0.50086,0.16695,NaN,18.306,6.102
0,19,1,2,0.13825,0.069126,2,9.4588,4.7294
0,19,1,1,0.18666,0.18666,0,0,0
0,19,1,0,0,0,0,0,0
0,19,1,0,0,0,0,0,0
0,19,1,0,0,0,0,0,0
0,19,1,0,0,0,0,0,0
0,19,1,2,1.4587,0.72936,0,0,NaN
0,19,1,0,0,0,0,0,0
0,19,1,0,0,0,0,0,0
0,19,1,1,0.38598,0.38598,0,0,0
0,19,1,2,0.67393,0.33696,0,0,0
0,19,1,1,0.66471,0.66471,0,0,0
0,19,1,0,0,0,0,0,0
0,19,1,0,0,0,0,0,0
0,19,1,0,0,0,0,0,0
0,19,1,1,0.87883,0.87883,0,0,NaN
0,19,1,1,0.99306,0.99306,0,0,NaN
0,19,1,0,0,0,0,0,0
0,19,1,1,0.30833,0.30833,0,0,0
0,19,1,0,0,0,0,0,0
0,19,1,2,1.1626,0.58129,0,0,NaN
0,19,1,0,0,0,0,0,0
0,19,1,0,0,0,0,0,0
0,19,1,1,0.99916,0.99916,0,0,NaN
0,19,1,2,0.16009,0.080045,2,10.982,5.4908
0,19,1,1,0.30473,0.30473,0,0,0
0,19,1,2,2.7241,1.3621,0,0,NaN
0,19,1,3,2.5054,0.83515,0,0,NaN
0,19,1,0,0,0,0,0,0
0,19,1,0,0,0,0,0,0
0,19,1,0,0,0,0,0,0
0,19,1,2,0.65628,0.32814,0,0,0
0,19,1,0,0,0,0,0,0
0,19,1,2,1.1633,0.58165,0,0,0
0,19,1,2,0.88274,0.44137,0,0,0
0,19,1,0,0,0,0,0,0
0,18,1,1,0.61255,0.61255,0,0,0
0,18,1,3,2.5874,0.86246,0,0,0
0,18,1,1,0.35083,0.35083,0,0,0
0,18,1,2,1.114,0.55701,0,0,0
0,18,1,0,0,0,0,0,0
0,18,1,0,0,0,0,0,0
0,18,1,0,0,0,0,0,0
0,18,1,2,1.0618,0.53088,0,0,0
0,18,1,0,0,0,0,0,0
0,18,1,0,0,0,0,0,0
0,18,1,1,0.26857,0.26857,0,0,0
0,18,1,0,0,0,0,0,0
0,18,1,0,0,0,0,0,0
0,18,1,2,0.43142,0.21571,0,0,0
0,18,1,1,0.22705,0.22705,0,0,0
0,18,1,1,0.25273,0.25273,0,0,0
0,18,1,3,NaN,NaN,0,0,NaN
0,18,1,2,0.99881,0.49941,0,0,0
0,18,1,2,0.86833,0.43416,0,0,0
0,18,1,0,0,0,0,0,0
0,18,1,1,0.62335,0.62335,0,0,0
0,18,1,2,0.66466,0.33233,0,0,NaN
0,18,1,2,1.5348,0.76742,0,0,NaN
0,18,1,2,0.6047,0.30235,0,0,0
0,18,1,3,2.2449,0.74831,0,0,0
0,18,1,4,2.3752,0.5938,NaN,11.775,3.925
0,18,1,1,0.2028,0.2028,NaN,NaN,8.9463
0,18,1,3,0.47072,0.15691,NaN,15.008,NaN
0,18,1,3,0.59736,0.19912,2,15.921,7.9605
0,18,1,1,0.29291,0.29291,0,0,NaN
0,18,1,3,1.0016,0.33385,NaN,19.753,NaN
0,18,1,1,0.19217,0.19217,0,0,NaN
0,18,1,1,0.40869,0.40869,0,0,NaN
0,18,1,0,0,0,0,0,0
0,18,1,1,0.23389,0.23389,0,0,NaN
0,18,1,0,0,0,0,0,0
0,26,1,4,NaN,NaN,1,4.9946,4.9946
0,26,1,1,0.53571,0.53571,0,0,0
0,26,1,2,1.1497,0.57486,0,0,0
0,26,1,3,2.4021,0.80069,0,0,NaN
0,26,1,1,0.38149,0.38149,0,0,0
0,26,1,1,0.4852,0.4852,0,0,0
0,26,1,1,0.47419,0.47419,0,0,0
0,26,1,1,0.32127,0.32127,0,0,0
0,26,1,1,0.45689,0.45689,0,0,0
0,26,1,3,3.1759,1.0586,2,NaN,22.128
0,26,1,2,1.2888,0.64441,2,13.98,6.9898
0,26,1,5,2.3773,0.47546,2,NaN,23.478
0,26,1,1,0.26461,0.26461,1,NaN,23.708
0,26,1,1,0.3414,0.3414,2,NaN,21.49
0,26,1,3,2.2269,0.74229,0,0,NaN
0,26,1,4,NaN,1.3588,NaN,NaN,12.441
0,26,1,3,1.0246,0.34154,0,0,0
0,26,1,3,1.0804,0.36013,2,NaN,22.407
