0,14,1,59,135.89,0.44522,-0.44251,-0.04909
0,14,1,79,176.3,0.5002,0.23341,-0.4424
0,19,1,137,340.14,3.2238,NaN,-0.26448
0,19,1,249,171.09,0.59955,0.31315,0.51128
0,19,1,108,160.02,0.12696,-0.0055052,0.12684
0,19,1,216,156.36,0.037721,-0.012069,0.035738
0,19,1,243,609.28,2.0301,-0.024307,-2.0299
0,19,2,298,650.39,1.0544,0.38603,0.98123
0,19,1,351,147.55,0.1927,-0.027482,0.19073
0,19,1,191,158.6,0.36051,0.010004,0.36037
0,19,1,429,173.3,0.58253,0.026988,0.5819
0,19,1,270,123.21,1.2298,-1.2285,-0.056889
0,19,1,228,826.92,0.4001,-0.32432,0.2343
0,19,1,265,147.87,0.54705,-0.52722,0.14594
0,19,1,436,178.93,0.71088,0.47895,0.52532
0,19,1,251,191.41,0.079101,0.026212,0.074632
0,19,1,297,180.99,1.1688,0.98012,0.63679
0,19,1,201,145.69,0.3242,0.2703,0.17901
0,19,1,192,159.02,0.25975,0.065285,0.25141
0,19,1,336,152.96,0.46877,-0.46868,0.0090635
0,19,1,234,173.38,0.5007,0.03995,0.49911
0,19,1,134,154.77,0.12673,-0.035053,0.12178
0,19,1,295,78.533,0.54317,-0.46812,0.27549
0,19,1,184,152.56,0.38403,-0.38013,0.054613
0,19,1,367,165.46,0.37646,0.31256,-0.20982
0,19,1,277,120.88,0.84967,-0.80503,0.27181
0,19,1,310,187.33,0.80786,0.70993,0.38553
0,19,1,160,155.1,0.10819,-0.10346,0.031617
0,19,1,238,170.57,0.72225,0.2497,0.67771
0,19,1,66,136.9,0.69511,-0.68817,0.097993
0,19,1,119,171.08,0.50055,0.26559,0.42428
0,19,1,313,177.2,0.63149,0.50623,0.37751
0,19,1,170,178.42,0.52449,0.41336,0.32283
0,19,1,89,134.34,0.2639,0.2339,0.1222
0,19,NaN,NaN,NaN,NaN,NaN,NaN
0,19,1,169,189.97,1.1523,0.83366,0.79553
0,19,1,72,163.03,0.47221,0.093159,0.46293
0,19,1,233,146.34,0.52161,-0.14107,0.50217
0,18,1,79,140.09,0.35816,-0.19874,0.29797
0,18,1,82,161.56,0.54961,0.54703,0.053172
0,18,1,62,148.19,0.24619,0.0087917,0.24603
0,18,1,106,148.58,0.19186,0.07403,0.177
0,18,1,58,139.32,0.26932,-0.23154,-0.13755
0,18,1,67,136.98,0.45066,-0.45039,-0.015645
0,18,1,61,149.59,0.29261,0.26733,0.11897
0,18,1,70,138.75,0.15271,-0.1516,0.018368
0,18,1,72,152.66,0.43124,0.26414,0.34088
0,18,1,61,139.91,0.21121,-0.10981,0.18042
0,18,1,75,104.25,NaN,-0.42982,NaN
0,18,0,160,287.88,6.4735,0.0055788,-6.4735
0,18,1,89,731.59,1.2402,-0.7032,1.0216
0,18,1,150,165.31,0.79772,0.79617,0.04975
0,18,1,83,116.82,0.94489,-0.91487,0.23626
0,18,1,118,167.1,0.77349,0.74675,0.20163
0,18,1,60,148.19,0.1566,0.080109,0.13456
0,18,1,75,124.15,0.85447,-0.8352,-0.18045
0,18,1,104,137.23,0.19101,-0.18191,0.058267
0,18,1,86,124.72,0.6731,-0.67233,-0.032163
0,18,1,46,131.05,0.87638,-0.87603,-0.024615
0,18,1,78,145.71,0.098485,0.080427,-0.05684
0,18,1,58,138.74,0.31149,-0.27169,-0.15234
0,18,1,104,112.07,0.13931,-0.08631,0.10935
0,18,1,110,161.9,0.6435,0.64249,-0.035956
0,18,1,52,134.61,0.58264,-0.58019,0.053402
0,18,1,52,145.8,0.18623,-0.056479,-0.17746
0,18,1,126,152.88,0.50572,0.50245,-0.057372
0,18,1,71,145.96,0.10608,0.083226,-0.065771
0,18,1,118,113.74,0.89875,-0.89796,-0.037808
0,18,1,163,112.07,1.2178,-1.2175,0.024308
0,18,1,105,121.08,0.87944,-0.87795,0.05105
0,18,1,126,130.34,0.43605,-0.43259,-0.054837
0,18,1,54,140.05,0.29179,-0.23769,-0.16926
0,18,1,259,144,0.45807,-0.25173,-0.3827
0,18,1,299,158.77,0.5956,0.029041,0.59489
0,18,1,74,116.96,1.2458,-1.161,0.45183
0,18,1,94,133.36,0.40101,NaN,-0.0062028
0,26,1,40,248.87,2.8946,2.8105,-0.69269
0,26,1,107,707.6,0.27358,0.11733,0.24715
0,26,1,95,182.36,0.058433,0.032849,0.048326
0,26,1,85,165.31,0.29116,-0.29109,0.006466
0,26,1,84,149.96,0.39983,0.36617,0.16058
0,26,1,68,739.52,0.24634,0.19786,-0.14675
0,26,1,280,185.28,0.23895,-0.23206,0.056946
0,26,1,81,178.53,0.13802,-0.13589,0.024161
0,26,1,201,140.04,NaN,NaN,1.7731
0,26,1,283,283.16,4.8447,4.7246,-1.0723
0,26,1,172,194.55,0.54814,0.31618,0.44776
0,26,1,96,161.54,0.56646,-0.54664,-0.14852
0,26,1,79,142.72,0.091474,0.078425,0.047085
0,26,1,115,130.68,0.43864,0.41425,0.14421
0,26,1,236,193.35,0.68813,0.42239,0.54324
0,26,1,126,181.99,0.36043,-0.22495,0.28162
0,26,1,110,142.86,1.2449,-1.2365,0.14384
0,26,1,104,206.32,0.54019,0.52973,0.10577
0,26,1,80,176.75,0.33472,NaN,-0.32295
0,26,1,131,97.369,2.6922,-2.6878,-0.15358
0,26,1,136,149.63,0.39804,0.36159,-0.16641
0,26,1,268,166.11,0.69955,-0.35478,0.60291
0,26,1,108,NaN,0.70075,0.68645,0.14086
0,26,1,100,859.12,0.62693,-0.50328,-0.37382
0,26,1,99,NaN,0.12042,0.11097,0.046756
0,26,1,70,860.05,0.63107,-0.61173,0.15503
0,26,1,126,194.86,0.52549,0.22595,-0.47444
0,26,1,53,177.27,0.28079,-0.27784,-0.040606
0,26,1,109,188.78,0.1116,-0.075372,-0.082306
0,26,1,150,181.46,0.39895,-0.17693,-0.35757
0,26,1,334,178.24,1.9725,-0.25332,1.9561
0,26,1,87,146.03,0.15348,-0.15332,-0.006994
0,26,1,127,186.08,0.47971,-0.29425,0.37886
0,26,1,448,187.7,2.46,-0.58542,2.3893
0,26,1,127,198.26,0.61542,0.60396,0.1182
0,26,1,141,175.33,1.1816,-0.85774,0.81267
0,26,1,76,162.45,0.13956,0.091439,0.10543
0,29,1,117,196.66,0.77411,0.69266,-0.34564
0,29,1,60,187.86,0.45863,0.43774,0.13684
0,29,1,119,184.43,0.33904,0.29323,-0.1702
0,29,1,108,182.9,0.33743,0.27974,-0.1887
0,29,1,52,171.25,0.56416,-0.43002,-0.36518
0,29,1,59,208.61,0.17494,-0.17264,0.028301
0,29,NaN,NaN,NaN,NaN,NaN,NaN
0,29,1,71,425.62,0.34466,0.28277,-0.19705
0,29,1,126,184.18,0.64972,0.39628,0.51487
0,29,1,110,176.02,0.48634,0.017767,0.48602
0,29,1,78,207.53,0.70544,0.31105,-0.63316
0,29,1,68,187.68,0.39223,0.36187,-0.1513
0,29,1,162,162.55,0.46848,-0.46844,-0.0064547
0,29,1,69,170.98,0.12461,-0.11495,0.048108
0,29,1,77,191.41,0.55468,0.54546,-0.10073
0,29,1,60,216.31,0.64997,-0.63389,-0.14369
0,29,1,56,182.63,0.50408,0.0377,0.50267
0,29,1,136,148.08,0.25272,-0.086941,0.2373
0,29,1,100,169.55,0.1498,-0.10194,0.10976
0,29,1,75,188.64,0.55139,0.37656,-0.40278
0,29,1,62,181.81,0.28017,0.063288,-0.27293
0,29,1,77,180.4,0.39185,0.38187,-0.087866
0,29,1,82,220.16,0.59997,0.22517,-0.55612
0,29,1,55,635.46,0.34904,0.23535,0.25775
0,29,1,36,819.34,1.4402,-0.56561,1.3245
0,29,1,64,196.58,0.82017,0.62105,-0.53571
0,29,1,67,187.9,0.41286,0.4108,-0.041188
0,29,1,106,177.24,0.25475,0.082563,-0.241
0,29,1,137,168.03,0.262,-0.23347,-0.11888
0,29,1,56,181.95,0.13501,0.083601,0.10601
0,29,1,78,177.99,0.42188,-0.092439,-0.41163
0,29,1,82,179.26,0.32117,-0.091981,-0.30772
0,29,1,84,179.02,0.21241,-0.0025901,-0.21239
0,29,1,47,195.78,0.34869,-0.34028,-0.076118
0,29,1,79,171.25,0.4248,-0.29483,-0.30583
0,29,1,95,184.31,0.43809,0.43631,-0.03951
0,61,1,267,179.13,0.35914,0.35573,0.049353
0,61,1,163,173.45,0.25597,0.25512,0.020839
0,61,1,256,167.51,0.21432,0.20552,0.06078
0,61,1,206,169.5,0.17263,0.16632,0.046227
0,61,1,311,169.96,0.21805,0.19157,-0.10414
0,61,1,208,170.19,0.53709,0.17393,0.50814
0,61,1,338,167.14,0.34031,0.20369,-0.27262
0,61,1,201,163.11,0.42475,-0.0037534,0.42473
0,61,1,78,156.63,0.1613,-0.16118,0.0062386
0,61,1,207,167.44,0.3429,-0.16557,0.30028
0,61,1,180,162.93,0.52733,-0.12392,0.51256
0,61,1,82,157.06,0.28721,-0.26631,-0.10756
0,61,1,277,166.08,0.10038,-0.023297,0.097634
0,61,1,121,160.52,0.29034,-0.21826,0.19146
0,61,1,235,165.59,0.11677,-0.096588,0.065624
0,61,1,103,154.47,0.24671,-0.2425,0.045397
0,61,1,260,176.35,0.58395,0.38028,0.44316
0,61,1,106,151.86,0.45422,-0.40421,0.2072
0,61,1,229,161.07,0.48143,-0.01325,0.48124
0,61,1,241,146.63,0.85775,-0.70554,0.48779
0,61,1,196,158.3,0.41577,-0.28058,0.30682
0,61,1,86,157.35,0.24522,-0.2442,-0.02233
0,61,1,77,159.67,0.18939,-0.15441,-0.10966
0,61,1,226,160.93,0.10316,-0.10134,0.019258
0,61,1,122,156.19,0.33986,-0.17392,0.29199
0,61,1,111,162.01,0.19715,-0.039525,0.19314
0,61,1,126,169.98,0.23478,0.21767,0.087986
0,61,1,96,159.03,0.33849,-0.19635,0.27573
0,61,1,131,170.54,0.15411,0.14167,0.060661
0,61,1,50,160.39,0.5363,-0.45599,0.28229
0,61,1,126,169.54,0.17819,0.167,0.062169
0,61,1,60,155.76,0.52238,-0.49603,0.16379
0,61,1,219,160.17,0.044991,-0.041993,-0.016149
0,61,1,138,168.73,0.3034,0.080231,0.2926
0,61,1,57,150.38,0.60305,-0.59802,0.077699
0,61,1,271,173.6,0.33705,0.29552,-0.16208
0,61,1,72,156.64,0.27363,-0.27333,-0.012878
0,61,1,47,161.69,0.56984,-0.5607,-0.10164
0,61,1,28,162.22,1.4287,-1.4144,0.20167
0,61,1,29,166.02,1.2789,-1.2753,-0.096984
0,68,1,78,169.39,0.70111,0.6953,0.090046
0,68,1,288,156.7,0.30904,-0.29247,-0.099849
0,68,1,84,181.53,1.0606,0.96773,NaN
0,68,1,69,153.68,0.15248,-0.12668,-0.084869
0,68,1,268,NaN,3.4244,1.3167,3.1612
0,68,1,158,174.25,0.60367,0.60346,0.015923
0,68,1,100,NaN,0.29411,-0.29098,0.042757
0,68,1,92,143.26,0.50475,0.48226,-0.149
0,68,NaN,NaN,NaN,NaN,NaN,NaN
0,68,1,129,950.52,0.40459,0.11122,-0.389
0,68,1,131,157.01,NaN,0.14665,-0.014182
0,68,1,151,1080.6,0.21722,0.12249,0.1794
0,68,1,NaN,NaN,0.49885,0.48223,0.12768
0,68,0,20,836.33,9.572,-1.9408,-2.0856
0,68,1,50,NaN,0.37454,-0.29861,-0.22609
0,68,2,603,907.26,1.1097,-0.60668,-0.92917
0,68,1,180,178.25,1.3308,1.3283,0.081252
0,68,1,158,866.86,0.49504,0.45163,0.20273
0,68,1,163,145.08,0.43151,-0.43151,-0.0010448
0,68,1,155,717.61,0.19513,-0.17689,0.08238
0,68,1,94,157.69,0.14983,0.14742,0.026811
0,68,1,36,143.67,0.36045,0.3192,0.16744
0,68,1,98,146.23,0.46817,-0.36047,0.29874
0,68,1,141,NaN,0.5157,-0.50492,0.1049
0,68,1,128,676.68,0.906,-0.90496,0.043275
0,68,1,83,119.29,0.60255,0.23182,0.55616
0,68,1,93,NaN,0.18491,-0.082997,-0.16523
0,68,1,194,152.03,0.32207,-0.01273,-0.32182
0,68,1,136,845.8,0.87308,-0.8724,-0.03445
0,68,2,152,NaN,2.177,-2.173,0.13165
0,68,1,154,718.66,0.18471,0.18429,0.01248
0,68,1,412,737.52,1.7486,1.7407,0.16522
0,68,1,72,974.02,0.80223,-0.75361,0.27502
0,89,1,144,143.7,0.3358,-0.31922,0.1042
0,89,1,NaN,169.23,0.77326,0.73832,0.22983
0,89,1,84,121.53,0.49795,0.30196,-0.39595
0,89,1,254,158.67,0.19755,0.11115,0.16331
0,89,1,573,763.52,0.32135,0.32134,-0.0025183
0,89,1,321,169.33,0.49141,0.48052,0.10289
0,89,2,99,287.06,1.1831,1.1809,-0.072872
0,89,1,105,123.22,1.3356,-1.3178,0.2171
0,89,1,332,163.38,0.73911,0.40909,-0.61557
0,89,1,109,93.837,0.2031,0.19334,-0.062212
0,89,1,105,100.56,0.40505,0.28748,-0.28534
0,89,1,264,159.23,0.74855,0.11846,0.73912
0,89,1,84,147.19,0.31897,-0.098349,-0.30343
0,89,1,75,141.56,0.69873,-0.58074,0.38854
0,89,1,323,162.1,0.46343,0.16208,0.43416
0,89,1,262,162.93,0.42769,0.31179,0.29276
0,89,1,261,158.19,0.45462,0.42022,-0.17348
0,89,1,206,169.43,0.79136,0.42162,0.6697
0,89,1,257,158.51,0.55718,0.32908,-0.44961
0,89,1,113,131.25,0.71723,-0.69972,-0.15749
0,89,1,120,114.45,0.19009,0.10372,-0.1593
0,89,1,49,163.75,0.28843,0.2037,-0.2042
0,89,1,37,126.27,1.481,-1.4739,-0.14466
0,89,1,133,134.54,0.89613,-0.89613,-0.00077161
0,89,NaN,NaN,NaN,NaN,NaN,NaN
0,89,NaN,NaN,NaN,NaN,NaN,NaN
0,89,1,12,144.34,2.2286,-2.2278,0.058596
0,89,1,64,146.78,0.50693,-0.37814,0.33762
0,89,2,78,245.55,0.3738,0.14218,0.3457
0,89,1,146,101.3,0.40359,-0.058916,0.39926
0,89,1,51,134.9,0.87293,-0.86681,-0.10326
0,89,1,60,152.43,0.52182,-0.19025,0.4859
0,89,1,278,243.22,0.76905,0.38852,0.66369
0,89,1,171,173.28,0.71984,0.65204,0.30498
0,89,1,196,161.6,0.64193,0.23279,0.59823
0,10,1,367,176.93,0.65893,0.65376,0.082391
0,10,1,134,696.46,0.31462,0.27476,0.15328
0,10,1,144,NaN,0.40307,0.40147,-0.035872
0,10,1,211,707.49,NaN,NaN,0.72465
0,10,1,65,414.34,0.35256,-0.33979,-0.094031
0,10,1,118,432.28,0.13941,-0.13698,-0.025886
0,10,1,86,697.37,0.22005,0.21681,-0.037608
0,10,2,140,979.23,0.334,0.30365,-0.13911
0,10,0,65,529.8,5.0146,-4.9989,0.39694
0,10,1,124,702.84,0.20348,0.071546,0.19049
0,10,1,105,157.54,0.31971,-0.13532,-0.28966
0,10,1,105,169.48,0.34288,0.22409,-0.25952
0,10,1,82,687,0.27591,0.25357,-0.10875
0,10,1,101,161.15,0.14226,0.12772,-0.062653
0,10,1,104,164.53,0.027601,0.018601,-0.020392
0,10,1,70,170.26,0.33142,0.25131,-0.21606
0,10,1,33,168.56,1.1982,-1.1982,0.010432
0,10,1,110,173.24,0.41184,0.23539,-0.33793
0,10,1,81,168.21,0.11822,0.098353,0.065592
0,10,1,39,172.31,0.80615,-0.78396,-0.18783
0,10,1,129,162.63,0.18655,-0.1797,-0.05007
0,10,1,65,712.51,0.050269,0.050264,-0.00069722
0,10,1,78,161.96,0.22962,-0.077667,-0.21609
0,10,1,42,163.74,0.69772,-0.6973,-0.024085
0,10,1,119,164.6,0.31559,-0.16566,-0.26862
0,10,1,109,164.05,0.25447,-0.073136,0.24373
0,10,1,133,162.58,0.15294,-0.15237,-0.013187
0,10,1,58,168.97,0.058919,-0.038959,-0.0442
0,10,1,74,161.53,0.21181,-0.20846,-0.037519
0,10,1,120,191.49,0.10987,-0.099889,-0.045752
0,10,1,100,178.56,0.30875,0.29839,-0.079292
0,10,1,99,163.29,0.37372,-0.21595,-0.30501
0,14,1,179,188.17,0.1765,-0.10342,0.14302
0,14,1,38,193.25,0.11975,0.11683,0.026299
0,14,1,42,156.22,0.65205,-0.65169,-0.021843
0,14,1,138,196.77,1.15,1.1125,0.29129
0,14,1,39,168.85,0.64953,-0.64455,0.080283
0,14,1,32,172.42,0.68675,-0.68206,-0.080182
0,14,1,89,203.88,1.8474,1.8181,-0.32757
0,14,1,61,153.49,0.27985,-0.2737,-0.058361
0,14,1,33,186.72,0.37747,-0.36794,0.084288
0,14,1,86,162.25,0.25335,-0.035126,0.2509
0,14,1,95,165.65,0.4181,0.21017,-0.36144
0,14,1,16,166.71,1.7904,-1.7887,-0.076369
0,14,1,6,171.88,2.3986,-2.3986,8.8884e-05
0,14,1,100,166.71,0.048072,-0.020615,-0.043428
0,14,1,50,156.88,1.1386,-0.54474,-0.99989
0,14,1,62,169.64,0.26785,0.067761,0.25913
0,14,1,83,172.29,1.1019,0.36822,-1.0386
0,14,1,77,174.85,0.81334,0.4012,-0.70751
0,14,1,93,174.61,0.99189,0.41314,-0.90176
0,14,1,26,189.98,0.54016,-0.54008,0.0094147
0,14,1,85,167.63,0.61989,0.15078,-0.60127
0,14,1,48,174.58,0.30702,-0.070829,0.29874
0,14,1,136,181.15,0.73552,0.73532,-0.017226
0,14,NaN,NaN,NaN,NaN,NaN,NaN
0,14,1,73,170.76,0.26393,0.18222,0.19092
0,14,1,108,176.82,0.61875,0.38419,0.48503
0,14,1,61,181.41,0.75748,0.53005,0.54112
0,14,1,164,180.85,1.0714,0.7776,-0.73703
0,14,1,99,148.36,0.86265,-0.39229,-0.76829
0,14,1,71,144.32,0.89446,-0.56135,-0.69638
0,14,1,73,134,1.1349,-0.87992,-0.71678
0,14,1,84,171.65,0.63962,0.45833,-0.44614
0,14,1,38,184,1.1045,-0.20867,1.0846
0,14,1,16,161.86,1.8739,-1.8625,-0.20698
0,14,1,103,166.1,0.53209,0.24408,-0.4728
0,14,1,46,163.64,0.55208,-0.41025,-0.36945
0,14,1,40,161.46,0.77379,-0.64172,-0.43238
0,14,1,26,166.03,1.3743,-1.2906,-0.47253
0,89,1,249,184.43,0.3906,0.31862,0.22594
0,89,1,82,181.68,0.59533,0.59521,0.011624
0,89,1,113,757.52,0.4838,0.41388,0.25054
0,89,1,159,150.74,0.85001,-0.76182,0.37704
0,89,1,205,168.68,0.26008,0.25975,0.013187
0,89,1,65,148.13,0.67071,-0.61079,-0.2771
0,89,1,135,132.69,1.168,-1.1679,0.016565
0,89,1,176,143.12,1.1884,-1.0091,-0.62762
0,89,1,121,148.18,0.25418,0.22839,0.11157
0,89,1,120,167.17,0.43464,-0.35567,0.24982
0,89,1,134,809.84,0.61339,0.37724,0.48368
0,89,1,171,144.96,0.87203,-0.86996,0.05994
0,89,1,162,170.72,0.3478,0.21512,0.27329
0,89,1,121,141.85,0.034842,0.030445,-0.016943
0,89,1,165,137.89,0.41849,-0.17464,0.38031
0,89,1,85,160.09,0.34996,-0.06123,0.34456
0,89,1,140,195.63,0.8066,0.80608,0.029113
0,89,1,157,572.63,1.0655,-0.8513,-0.64083
0,89,1,115,198.2,0.59489,0.59486,0.0053436
0,89,1,140,752.97,1.6495,1.2533,1.0725
0,89,1,145,159.81,0.34629,-0.33401,-0.091434
0,89,1,181,173.55,0.99813,-0.019075,0.99795
0,89,NaN,NaN,NaN,NaN,NaN,NaN
0,89,1,158,164.99,0.79912,0.095779,-0.79336
0,89,1,222,731.43,0.74538,0.097767,0.73894
0,89,1,437,141.6,0.89301,-0.62862,-0.63427
0,89,1,51,191.46,0.84361,0.39283,0.74656
0,89,1,192,133.29,1.9936,-1.4883,1.3265
0,89,1,NaN,157.32,0.19841,-0.19831,-0.0061519
0,89,1,146,171,0.29239,-0.019657,-0.29173
0,89,1,135,199.26,0.93201,0.92914,-0.073106
0,89,1,129,155.8,0.61942,-0.54636,-0.29183
0,89,1,134,165.15,0.35702,-0.11587,0.33769
0,89,1,53,692.22,0.88496,-0.88487,-0.012677
0,89,1,232,154.64,0.65149,-0.53228,0.37566
0,43,1,521,163.05,0.44483,-0.40967,-0.17331
0,43,1,104,147.79,0.45135,0.29848,-0.33857
0,43,1,108,152.15,0.52969,0.52967,0.0038344
0,43,1,342,NaN,0.64218,-0.52365,-0.37174
0,43,1,349,552.05,0.998,-0.9128,-0.4035
0,43,1,30,152.91,0.6548,-0.63637,0.15425
0,43,1,261,164.35,0.64619,-0.47911,-0.43361
0,43,1,180,134.57,0.39995,0.36813,0.15635
0,43,1,159,150.79,0.57049,-0.18824,0.53854
0,43,1,122,135.72,0.46107,0.43313,0.15807
0,43,1,136,994.6,0.30594,0.1938,-0.23672
0,43,1,175,107.05,0.56176,0.53755,0.16313
0,43,1,178,126.84,0.17506,0.12694,0.12055
0,43,1,223,NaN,0.30603,0.29994,0.060729
0,43,1,132,758.27,0.4186,0.0017738,-0.41859
0,43,1,228,709.82,0.56563,-0.50066,-0.26319
0,43,2,211,171.4,0.56837,0.35998,0.43984
0,43,1,72,NaN,0.55518,-0.54503,-0.10571
0,43,1,94,747.27,0.61865,0.58877,0.18992
0,43,1,76,141.32,0.81653,-0.81112,-0.09389
0,43,1,124,975.26,1.2598,-1.2344,0.25203
0,43,1,30,223.72,0.50315,0.42195,-0.27407
0,43,1,216,813.14,0.39495,-0.0038301,-0.39493
0,43,1,239,NaN,0.40111,0.36995,-0.155
0,43,1,149,987.38,0.30574,0.041992,0.30284
0,43,1,143,130.95,0.18048,-0.16387,0.075629
0,43,1,328,154.35,0.53462,-0.1234,0.52019
0,43,1,86,787.02,0.11294,0.1075,0.03463
0,43,1,219,123.06,0.15326,-0.1525,0.015286
0,43,1,152,752.7,0.70022,-0.26244,0.64917
0,43,1,106,973.89,1.7459,-1.215,1.2537
0,43,1,150,206.16,1.4284,1.372,-0.39746
0,43,1,77,131.21,0.071651,0.026676,0.066501
0,43,1,97,154.5,0.21333,-0.21138,-0.028753
0,43,1,151,136.96,0.57383,0.54149,-0.18993
0,43,1,216,291.93,0.4083,-0.091776,0.39785
0,43,1,94,737.03,0.62217,-0.56367,0.26339
0,43,1,73,156.76,0.2033,-0.2033,0.00090916
0,43,1,128,157.93,0.36252,-0.23039,-0.27989
0,44,1,241,168.52,0.50405,0.4225,0.27488
0,44,1,160,133.76,0.71527,-0.70901,0.094432
0,44,1,151,159.74,0.23259,0.1193,-0.19966
0,44,1,188,164.16,1.1231,0.42331,-1.0403
0,44,1,175,164.89,0.41349,0.41229,0.031438
0,44,1,145,161.02,0.53945,0.50475,-0.19037
0,44,1,104,162.8,0.59907,0.57496,-0.16825
0,44,1,129,153.32,0.24113,0.14363,-0.19368
0,44,1,129,142.39,0.59396,-0.47184,0.36077
0,44,1,126,178.18,0.95353,0.79464,-0.52703
0,44,1,98,132.31,0.64562,0.13586,-0.63116
0,44,1,168,164.29,0.49198,0.48815,0.061313
0,44,1,216,163.1,0.6083,0.36413,-0.48727
0,44,1,138,162.05,0.51826,0.1241,-0.50318
0,44,1,114,161.21,0.60372,0.43304,0.42066
0,44,1,150,158.98,0.45732,0.35977,0.28233
0,44,1,114,152.72,0.4208,0.10284,0.40804
0,44,1,210,149.93,0.41103,-0.066977,0.40554
0,44,1,64,148.32,0.33027,-0.30698,-0.12181
0,44,1,85,166.28,0.65128,0.48733,-0.43205
0,44,1,48,148.45,0.79443,-0.6446,-0.46435
0,44,1,66,160.9,0.39643,0.028898,-0.39538
0,44,1,69,159.32,0.72061,0.093828,-0.71447
0,44,1,10,171.21,1.9656,-1.9245,-0.40015
0,44,1,27,180.31,0.9603,-0.69447,-0.66324
