1,2,15,24
1,2,15,36
0,2,12,4
0,2,12,14
0,2,12,25
0,2,12,27
0,2,12,31
0,2,12,32
0,2,12,36
0,2,12,38
1,2,49,3
1,2,49,4
1,2,49,16
1,2,49,17
1,2,49,36
1,2,37,2
1,2,37,4
1,2,37,7
1,2,37,16
1,2,37,19
1,2,37,21
1,2,37,25
1,2,37,26
1,2,37,32
1,2,37,33
1,2,54,2
1,2,54,3
1,2,54,5
1,2,54,28
0,2,82,8
0,2,18,31
1,2,74,38
0,2,29,11
0,2,29,14
0,2,29,17
1,2,81,10
1,2,81,13
1,2,81,14
1,2,81,21
1,2,81,25
1,2,81,29
0,2,34,20
0,2,34,26
0,2,34,35
0,2,34,37
0,2,34,40
1,2,8,3
1,2,8,6
1,2,8,10
1,2,8,11
1,2,8,19
1,2,8,20
1,2,8,23
1,2,8,26
1,2,8,28
1,2,8,31
1,2,8,36
1,2,8,36
1,2,28,1
1,2,28,9
1,2,28,10
1,2,28,14
1,2,28,35
1,2,28,40
0,2,68,1
0,2,68,2
0,2,68,5
0,2,68,7
0,2,68,10
0,2,68,12
0,2,68,13
0,2,68,16
0,2,68,17
0,2,68,18
0,2,68,23
0,2,68,24
0,2,68,25
0,2,68,26
0,2,68,27
0,2,68,28
0,2,68,26
0,2,68,27
0,2,68,28
0,2,68,29
0,2,68,30
0,2,68,31
0,2,68,32
0,2,68,36
0,2,68,37
0,2,68,39
0,2,68,40
1,2,90,4
1,2,13,3
1,2,13,4
1,2,13,5
1,2,13,7
1,2,13,9
1,2,13,10
1,2,13,11
1,2,13,13
1,2,13,14
1,2,13,15
1,2,13,16
1,2,13,17
1,2,13,18
1,2,13,20
1,2,13,22
1,2,13,23
1,2,13,25
1,2,13,27
1,2,13,28
1,2,13,31
1,2,13,32
1,2,13,33
1,2,13,35
1,2,13,36
1,2,13,38
1,2,13,39
1,2,13,40
1,2,58,5
1,2,58,13
1,2,58,16
1,2,58,17
1,2,58,19
1,2,58,21
1,2,58,32
1,2,58,35
1,2,58,37
0,2,189,3
0,2,189,4
0,2,189,6
0,2,189,8
0,2,189,8
0,2,189,10
0,2,189,12
0,2,189,15
0,2,189,17
0,2,189,19
0,2,189,20
0,2,189,21
0,2,189,22
0,2,189,26
0,2,189,27
0,2,189,28
0,2,189,32
0,2,189,34
0,2,189,39
0,2,43,1
0,2,43,9
0,2,43,11
0,2,43,12
0,2,43,23
0,2,43,28
0,2,43,33
0,2,43,40
0,2,44,3
1,2,129,37
0,2,46,6
0,2,46,7
0,2,46,39
1,2,52,5
1,2,52,13
1,2,52,16
1,2,52,17
1,2,52,23
1,2,52,24
1,2,52,29
1,2,52,31
1,2,52,34
1,2,52,39
0,2,65,1
0,2,65,2
0,2,65,4
0,2,65,6
0,2,65,9
0,2,65,14
0,2,65,29
0,2,65,31
0,2,65,37
0,2,65,37
0,2,65,39
0,2,65,40
0,2,66,10
1,2,87,14
1,2,3,34
0,2,2,4
0,2,2,16
0,2,2,30
1,2,70,22
0,1,12,1
0,1,12,18
0,1,12,22
0,1,12,32
0,1,12,36
0,1,12,38
0,1,12,39
1,1,37,4
1,1,37,6
1,1,37,10
1,1,37,18
1,1,37,20
1,1,37,32
1,1,37,33
1,1,49,2
1,1,49,4
1,1,49,32
1,1,54,1
1,1,54,2
1,1,63,1
1,1,63,7
1,1,63,15
1,1,63,27
1,1,63,29
0,1,18,2
0,1,18,23
0,1,18,39
1,1,74,12
1,1,74,18
1,1,74,34
1,1,74,34
0,1,26,7
0,1,26,9
0,1,26,10
0,1,26,13
0,1,26,14
0,1,26,15
0,1,26,16
0,1,26,17
0,1,26,18
0,1,26,19
0,1,26,20
0,1,26,21
0,1,26,22
0,1,26,24
0,1,26,25
0,1,26,26
0,1,26,30
0,1,26,31
0,1,26,34
0,1,26,35
0,1,26,37
0,1,26,39
1,1,81,26
1,1,81,34
0,1,29,7
0,1,29,31
1,1,8,3
1,1,8,8
1,1,8,18
1,1,8,25
1,1,8,38
1,1,8,40
1,1,90,1
1,1,13,7
1,1,13,12
1,1,13,13
1,1,13,14
1,1,13,16
1,1,13,18
1,1,13,19
1,1,13,21
1,1,13,22
1,1,13,27
1,1,13,30
1,1,13,32
1,1,13,35
1,1,13,36
1,1,13,37
0,1,68,1
0,1,68,2
0,1,68,3
0,1,68,4
0,1,68,5
0,1,68,6
0,1,68,8
0,1,68,9
0,1,68,11
0,1,68,12
0,1,68,13
0,1,68,14
0,1,68,15
0,1,68,16
0,1,68,18
0,1,68,19
0,1,68,21
0,1,68,22
0,1,68,25
0,1,68,26
0,1,68,27
0,1,68,33
0,1,68,35
0,1,68,38
0,1,68,39
1,1,58,6
1,1,58,10
1,1,58,12
1,1,58,15
1,1,58,17
1,1,58,18
1,1,58,21
1,1,58,22
1,1,58,25
1,1,58,26
1,1,58,27
1,1,58,31
1,1,58,35
1,1,58,37
1,1,58,40
0,1,89,36
1,1,77,31
0,1,10,3
0,1,10,8
0,1,10,11
0,1,10,12
0,1,10,16
0,1,10,18
0,1,10,19
0,1,10,20
0,1,10,21
0,1,89,2
0,1,89,7
0,1,89,8
0,1,89,9
0,1,89,11
0,1,89,13
0,1,89,15
0,1,89,17
0,1,89,20
0,1,89,22
0,1,89,23
0,1,89,24
0,1,89,27
0,1,89,28
0,1,89,29
0,1,89,30
0,1,89,31
0,1,89,32
0,1,89,33
0,1,89,34
0,1,89,35
0,1,89,36
0,1,89,37
0,1,89,38
0,1,89,39
0,1,89,40
1,1,52,5
1,1,52,14
1,1,52,15
1,1,52,20
1,1,52,28
1,1,52,34
1,1,52,38
1,1,52,39
1,1,52,40
0,1,46,12
0,1,65,1
0,1,65,7
0,1,65,9
0,1,65,12
0,1,65,13
0,1,65,14
0,1,65,15
0,1,65,16
0,1,65,18
0,1,65,19
0,1,65,20
0,1,65,22
0,1,65,23
0,1,65,25
0,1,65,26
0,1,65,27
0,1,65,28
0,1,65,30
0,1,65,33
0,1,65,35
0,1,65,36
0,1,65,38
0,1,65,39
0,1,66,1
0,1,66,2
0,1,71,11
0,1,71,14
0,1,2,9
0,1,2,11
0,1,2,12
0,1,2,13
0,1,2,20
0,1,2,23
0,1,2,31
0,1,2,35
0,1,2,36
0,1,2,38
0,1,2,39
0,1,38,2
0,1,38,22
0,1,10,8
0,1,10,11
0,1,10,18
